epoch,train_loss,val_loss,val_acc,val_macro_f1
59,0.236228,0.807243,0.757057,0.718555
60,0.237738,0.738009,0.757850,0.722673
61,0.239469,0.724496,0.778624,0.741592
62,0.237659,0.679774,0.803203,0.774063
63,0.238729,0.578906,0.799556,0.767075
64,0.235256,0.694011,0.791151,0.755565
65,0.236035,0.674824,0.776245,0.752567
66,0.233665,0.748025,0.780685,0.738886
67,0.231573,0.659435,0.789724,0.753935
68,0.234127,0.647895,0.800349,0.767093
69,0.233176,1.100843,0.720266,0.669187
70,0.232356,0.674415,0.797177,0.767090
71,0.230635,0.806050,0.767047,0.736951
72,0.230193,0.538920,0.825087,0.797953
73,0.230980,0.745409,0.787663,0.758540
74,0.230070,0.974593,0.716302,0.669299
75,0.227213,0.621237,0.787980,0.763534
76,0.228985,0.630566,0.804313,0.772074
77,0.231534,0.641393,0.805106,0.772586
78,0.229744,0.581848,0.817475,0.786233
79,0.227332,0.785059,0.762131,0.726681
80,0.227098,0.910099,0.752617,0.714471
81,0.222463,0.666425,0.794164,0.761664
82,0.226818,0.751553,0.787821,0.747842
83,0.222470,0.741607,0.808119,0.773211
84,0.222444,0.896397,0.756898,0.718704
85,0.222583,0.735079,0.781161,0.749677
86,0.227490,0.633899,0.798922,0.766969
87,0.223606,0.701398,0.783857,0.748890
88,0.225917,0.710220,0.781637,0.752229
89,0.226189,0.560563,0.807485,0.778239
90,0.224478,0.515531,0.825722,0.798833
91,0.224247,0.614890,0.820171,0.792630
92,0.224253,0.718731,0.775769,0.738866
93,0.224524,0.727601,0.778782,0.741654
94,0.226497,0.816090,0.777038,0.742271
95,0.227176,0.728777,0.781478,0.745216
96,0.225339,0.641119,0.818903,0.787964
97,0.223324,0.695858,0.788773,0.755436
98,0.226345,0.868364,0.780368,0.743777
99,0.222105,0.803783,0.770536,0.734701
100,0.222563,0.927954,0.747542,0.712780
1,1.361264,1.209934,0.509673,0.434167
2,1.016485,0.806464,0.654773,0.590497
3,0.872141,0.855633,0.705360,0.644261
4,0.782695,0.746835,0.670155,0.618758
5,0.714482,0.718121,0.702664,0.666994
6,0.670781,0.631707,0.741833,0.684694
7,0.633026,0.731240,0.696797,0.663017
8,0.602552,0.655222,0.732001,0.678981
9,0.570994,0.580396,0.792737,0.757695
10,0.546662,0.571324,0.797970,0.763385
11,0.521357,0.532030,0.802410,0.769034
12,0.500373,0.675445,0.746432,0.703113
13,0.479278,0.918893,0.739930,0.706566
14,0.461482,0.669316,0.756105,0.710075
15,0.447891,0.743667,0.739613,0.697692
16,0.431134,0.603418,0.786711,0.747900
17,0.420155,0.620672,0.784332,0.745350
18,0.404776,0.679613,0.773549,0.738312
19,0.391670,0.584539,0.780844,0.745655
20,0.376884,0.546407,0.806058,0.774350
21,0.371961,0.699256,0.780526,0.745105
22,0.354952,0.720538,0.764351,0.726126
23,0.351107,0.749897,0.770853,0.729900
24,0.343236,0.599923,0.797494,0.765614
25,0.328286,0.647225,0.773549,0.741437
26,0.319163,0.599255,0.804948,0.775848
27,0.312736,0.589336,0.808754,0.778513
28,0.308298,0.635029,0.780209,0.747765
29,0.296355,0.711879,0.755154,0.726635
30,0.290177,0.707092,0.762607,0.712626
31,0.282470,0.581503,0.797970,0.772633
32,0.275971,0.694411,0.779575,0.746317
33,0.270341,0.783361,0.775293,0.739148
34,0.262895,0.678391,0.796543,0.762284
35,0.257511,0.712462,0.788773,0.751778
36,0.251947,0.770686,0.784015,0.747611
37,0.245935,0.678752,0.782429,0.751600
38,0.241800,0.768029,0.773390,0.741453
39,0.238877,0.702651,0.794957,0.763243
40,0.229155,0.628515,0.797336,0.766340
41,0.218874,0.640961,0.806216,0.774079
42,0.217566,0.752089,0.764986,0.732735
43,0.219012,0.735259,0.791310,0.757851
44,0.215285,0.765686,0.796384,0.760591
45,0.214701,1.048150,0.731050,0.687051
46,0.216009,0.910056,0.757057,0.717665
47,0.212444,0.680823,0.802569,0.772092
48,0.212251,0.797389,0.779734,0.746561
49,0.210892,0.714242,0.794799,0.760475
50,0.214354,0.721699,0.776245,0.742554
51,0.211303,0.641540,0.804313,0.771529
52,0.210444,0.919914,0.731367,0.691101
53,0.210229,0.620831,0.808912,0.779502
54,0.209214,0.834798,0.769902,0.733209
55,0.209988,0.916883,0.770377,0.739097
56,0.205678,0.945311,0.751507,0.708552
57,0.206906,0.658261,0.805582,0.773067
58,0.208042,0.896082,0.765620,0.730979
59,0.207374,0.637887,0.803679,0.773694
60,0.204577,0.658832,0.801618,0.769755
61,0.205937,0.988198,0.744053,0.705658
62,0.207971,0.828736,0.768474,0.728827
63,0.206934,1.098244,0.762290,0.720583
64,0.203795,0.756819,0.800983,0.768028
65,0.205975,0.705613,0.791468,0.758969
66,0.207615,0.713901,0.785125,0.750953
67,0.201765,0.785737,0.791310,0.754562
68,0.203810,0.756011,0.784174,0.750528
69,0.202146,0.801623,0.773866,0.739540
70,0.202969,0.898046,0.774342,0.739534
71,0.204831,0.723443,0.782429,0.752267
72,0.204443,0.684944,0.800825,0.767480
73,0.203416,0.630728,0.801459,0.770419
74,0.199413,0.833806,0.768950,0.734392
75,0.198712,0.640783,0.812401,0.782981
76,0.201190,0.849105,0.745798,0.702452
77,0.198362,0.707722,0.799080,0.764711
78,0.197502,0.698116,0.782271,0.749382
79,0.198637,0.751080,0.773866,0.740031
80,0.197889,0.797040,0.764510,0.726946
81,0.195499,0.691707,0.810181,0.779770
82,0.197142,0.740849,0.797336,0.766431
83,0.199337,0.980232,0.745956,0.713487
84,0.195147,0.763951,0.780051,0.746200
85,0.199525,0.719360,0.794006,0.764066
86,0.196992,0.694942,0.807168,0.777086
87,0.196117,0.636831,0.804631,0.774778
88,0.193908,0.775949,0.789565,0.755837
89,0.193423,0.628382,0.809388,0.778578
90,0.195248,0.969245,0.747383,0.706760
91,0.197515,0.679810,0.792261,0.760782
92,0.196239,0.863348,0.769109,0.734413
93,0.197053,0.722930,0.780844,0.752079
94,0.196616,0.794640,0.778306,0.744875
95,0.195991,0.752367,0.776879,0.743890
96,0.194955,0.769372,0.768474,0.733039
97,0.193238,0.837540,0.786552,0.754500
98,0.199534,0.661259,0.811291,0.780853
99,0.194811,0.710081,0.793054,0.761768
100,0.196642,0.680369,0.802410,0.771032
1,1.490596,1.441663,0.371551,0.327980
2,1.227338,1.115888,0.506660,0.444028
3,1.014799,0.946125,0.582461,0.508618
4,0.878795,0.773602,0.702981,0.660711
5,0.790561,0.823919,0.639391,0.539733
6,0.733278,0.669366,0.724548,0.670231
7,0.692892,0.658589,0.722169,0.660914
8,0.654866,0.622502,0.737552,0.694582
9,0.630159,0.642631,0.727402,0.683381
10,0.599045,0.719348,0.731367,0.671877
11,0.580732,0.755739,0.732477,0.680068
12,0.555534,0.727672,0.718681,0.659550
13,0.538544,0.653481,0.745798,0.692677
14,0.520144,0.640845,0.739772,0.698289
15,0.499394,0.836738,0.724548,0.674197
16,0.483322,0.658817,0.737552,0.700889
17,0.467296,0.678455,0.746908,0.710742
18,0.448599,0.672643,0.747542,0.696480
19,0.434991,0.697323,0.746273,0.710739
20,0.419691,0.741908,0.731843,0.672285
21,0.410662,0.712583,0.739772,0.688623
22,0.396146,0.796390,0.715509,0.671281
23,0.387931,0.685177,0.736600,0.696973
24,0.379179,0.744321,0.713765,0.660217
25,0.369120,0.643064,0.762766,0.724406
26,0.356362,0.896742,0.683793,0.635319
27,0.347055,0.639259,0.768474,0.726039
28,0.339235,0.657238,0.766413,0.722031
29,0.335320,0.637373,0.775452,0.742152
30,0.323692,0.750496,0.720425,0.682756
31,0.315228,1.197528,0.676974,0.615944
32,0.311653,0.748620,0.758960,0.720434
33,0.300031,0.888335,0.704091,0.661208
34,0.294956,0.689370,0.764351,0.725748
35,0.289856,0.846972,0.716778,0.672870
36,0.281970,0.776573,0.733746,0.690202
37,0.277694,0.981112,0.734539,0.688121
38,0.271545,0.838522,0.758325,0.722464
39,0.270543,0.737561,0.782588,0.748911
40,0.259263,0.702489,0.771646,0.737417
41,0.244521,0.699525,0.771805,0.742513
42,0.243211,0.680386,0.774342,0.743513
43,0.240522,0.723948,0.754361,0.716551
44,0.242873,0.689398,0.793213,0.753855
45,0.242335,0.683339,0.774342,0.740361
46,0.239630,0.584053,0.784808,0.753696
47,0.240391,0.677611,0.790676,0.753305
48,0.239025,0.679927,0.779734,0.744531
49,0.235029,0.669349,0.812242,0.776669
50,0.237913,0.639765,0.786870,0.758077
51,0.238204,0.704770,0.777196,0.741163
52,0.239500,0.918614,0.722169,0.683708
53,0.233598,0.743855,0.772439,0.729430
54,0.233351,0.768435,0.759277,0.720767
55,0.235968,0.711046,0.761497,0.731047
56,0.233526,0.662332,0.778148,0.749171
57,0.234386,0.824612,0.752934,0.714401
58,0.230487,0.843120,0.757533,0.719370
59,0.233902,0.877323,0.773708,0.736462
60,0.231018,0.695963,0.776562,0.744804
61,0.230627,0.630421,0.803996,0.771500
62,0.232527,0.703117,0.779258,0.740264
63,0.231049,0.610026,0.794957,0.764408
64,0.233384,0.967448,0.735331,0.692623
65,0.231436,0.632642,0.777513,0.740878
66,0.230170,0.750457,0.790676,0.751044
67,0.230912,0.703736,0.804631,0.770675
68,0.226010,0.755418,0.761497,0.727463
69,0.225044,0.680002,0.790676,0.758870
70,0.227657,0.683351,0.791310,0.757702
71,0.228034,0.794536,0.771170,0.734478
72,0.227553,0.791870,0.767999,0.733153
73,0.225209,0.706978,0.787504,0.755810
74,0.225794,0.800898,0.751031,0.708475
75,0.226974,0.965553,0.744212,0.708179
76,0.224275,0.752428,0.797970,0.763440
77,0.224759,0.713233,0.792896,0.754548
78,0.221986,1.264032,0.716778,0.672119
79,0.220667,0.701973,0.795750,0.766498
80,0.221832,0.788529,0.758484,0.722559
81,0.222509,0.599434,0.795116,0.762671
82,0.216885,0.659424,0.803996,0.769439
83,0.220759,0.976213,0.755630,0.709378
84,0.224239,0.672908,0.780051,0.751244
85,0.219801,0.711164,0.772756,0.737026
86,0.218182,0.704304,0.781637,0.749923
87,0.218532,0.758679,0.768950,0.735462
88,0.220577,0.750488,0.772756,0.734913
89,0.220001,0.650499,0.772122,0.735642
90,0.220162,0.953214,0.730733,0.676880
91,0.220013,0.768292,0.777355,0.739305
92,0.220170,0.720153,0.784332,0.755543
93,0.220476,0.731023,0.773708,0.738573
94,0.222306,0.836893,0.744053,0.706279
95,0.220894,0.583991,0.791310,0.761896
96,0.219264,0.856760,0.763717,0.723878
97,0.219086,0.754050,0.774342,0.737570
98,0.220307,0.805444,0.780368,0.745404
99,0.217288,0.714811,0.787028,0.749601
100,0.219594,0.687482,0.799239,0.759479
1,1.447737,1.369427,0.469870,0.444302
2,1.134628,0.996887,0.575008,0.507343
3,0.942927,0.818257,0.682683,0.634746
4,0.824951,0.906134,0.664605,0.622755
5,0.756785,0.822223,0.684269,0.626624
6,0.718174,0.705416,0.727878,0.677943
7,0.680514,0.681293,0.707422,0.644777
8,0.653711,0.747710,0.717412,0.659501
9,0.625322,0.679989,0.729305,0.685060
10,0.605937,0.677707,0.714399,0.669787
11,0.580218,0.641611,0.753885,0.715641
12,0.556390,0.540927,0.795750,0.764897
13,0.538363,0.831448,0.675071,0.629467
14,0.518843,0.605668,0.771487,0.732774
15,0.499058,0.963889,0.647003,0.585311
16,0.482996,0.717650,0.734221,0.701960
17,0.464547,0.654129,0.758008,0.714234
18,0.447561,0.691698,0.728988,0.681559
19,0.433702,0.910059,0.692674,0.629964
20,0.421895,0.745906,0.748969,0.707012
21,0.409039,0.696685,0.732636,0.683409
22,0.397857,0.599828,0.787663,0.751479
23,0.386255,0.695708,0.748335,0.712728
24,0.376748,0.678153,0.770853,0.732243
25,0.364594,0.620304,0.776245,0.740886
26,0.356496,0.605691,0.785125,0.748699
27,0.345719,0.642382,0.792261,0.754815
28,0.339291,0.748000,0.756740,0.715187
29,0.333046,0.667941,0.774659,0.738658
30,0.317334,0.604117,0.786711,0.749101
31,0.313825,0.685288,0.766889,0.728496
32,0.305517,0.689927,0.756105,0.722307
33,0.298741,0.577268,0.787504,0.756905
34,0.288087,1.069477,0.698700,0.637443
35,0.285546,0.831614,0.769109,0.719985
36,0.282632,0.653998,0.775611,0.741913
37,0.271430,0.622824,0.791310,0.758250
38,0.266356,0.839598,0.728354,0.689119
39,0.259715,0.914776,0.748969,0.691567
40,0.254544,0.638529,0.797812,0.760899
41,0.238752,0.649413,0.789565,0.751485
42,0.238058,0.749843,0.779258,0.747587
43,0.237304,0.677486,0.777196,0.743995
44,0.236136,1.073514,0.748652,0.713852
45,0.237434,0.658033,0.775769,0.743247
46,0.232014,0.701557,0.787980,0.754706
47,0.237590,0.596387,0.797177,0.766725
48,0.236990,0.800213,0.760704,0.723750
49,0.229045,0.719027,0.794957,0.756417
50,0.229581,0.688028,0.787663,0.751394
51,0.229278,0.673023,0.788931,0.756609
52,0.233841,0.656180,0.769902,0.738002
53,0.233402,0.645735,0.795433,0.760745
54,0.229998,0.697150,0.775928,0.742726
55,0.228630,0.757703,0.799080,0.761921
56,0.231255,0.654679,0.790200,0.757712
57,0.226714,0.845665,0.753568,0.711395
58,0.230988,0.609514,0.793847,0.763356
59,0.227565,0.597515,0.796860,0.763774
60,0.225891,0.672937,0.805741,0.769551
61,0.224037,0.693174,0.775135,0.742992
62,0.224462,0.809372,0.746591,0.708362
63,0.224041,0.751052,0.766572,0.735619
64,0.223646,0.688652,0.769585,0.735557
65,0.225185,0.744964,0.764193,0.726462
66,0.222117,0.558536,0.804155,0.774669
67,0.223376,0.677153,0.776086,0.744976
68,0.223691,0.923828,0.718681,0.678894
69,0.221389,0.590744,0.810022,0.778779
70,0.219102,0.829439,0.751031,0.716313
71,0.219645,1.119448,0.696638,0.643497
72,0.221532,0.907384,0.768792,0.734247
73,0.221991,0.690467,0.777355,0.751153
74,0.217551,0.713789,0.775928,0.743772
75,0.219551,0.638756,0.797019,0.762364
76,0.217957,0.759638,0.782588,0.748343
77,0.216980,1.354466,0.692356,0.642836
78,0.217057,0.684015,0.775769,0.743017
79,0.216492,0.732106,0.767206,0.731102
80,0.217770,0.689262,0.778148,0.742736
81,0.215797,0.786441,0.760863,0.712844
82,0.214913,0.690700,0.796543,0.761046
83,0.213623,0.713031,0.769267,0.736333
84,0.216459,0.875783,0.760070,0.709394
85,0.211661,0.772761,0.765461,0.719569
86,0.212013,0.833458,0.733587,0.692561
87,0.217570,0.671790,0.773073,0.742149
88,0.212397,0.914745,0.737869,0.697849
89,0.212905,0.651157,0.781795,0.746916
90,0.212186,0.692462,0.777355,0.745016
91,0.215894,0.801263,0.750714,0.712845
92,0.209892,0.708366,0.788455,0.752908
93,0.218619,0.798722,0.782747,0.741117
94,0.215429,0.785167,0.744688,0.703242
95,0.211779,0.830509,0.763876,0.726139
96,0.214958,0.659443,0.792578,0.761000
97,0.212927,0.646242,0.792896,0.759715
98,0.212640,0.668909,0.793371,0.762749
99,0.213302,0.894530,0.733746,0.687544
100,0.211763,0.609820,0.813352,0.782374
1,1.490363,1.393334,0.402315,0.392878
2,1.222262,1.063773,0.578338,0.542904
3,1.058260,1.046099,0.586267,0.574094
4,0.919110,0.885397,0.646051,0.577188
5,0.805775,0.835161,0.645100,0.601153
6,0.741271,0.722639,0.674437,0.631260
7,0.694978,0.647952,0.723279,0.678120
8,0.660931,0.698732,0.666191,0.628315
9,0.632576,0.643867,0.730574,0.694813
10,0.610378,0.665657,0.732318,0.694509
11,0.592631,0.816841,0.686013,0.618676
12,0.568625,0.634872,0.747542,0.720724
13,0.551142,0.646135,0.730415,0.680923
14,0.533783,0.764761,0.718046,0.672030
15,0.521530,0.665559,0.775611,0.742354
16,0.502284,0.749636,0.716143,0.678004
17,0.487877,0.622248,0.768633,0.734187
18,0.473988,0.637493,0.761973,0.730285
19,0.461213,0.586597,0.779892,0.745507
20,0.448596,0.650589,0.748176,0.706405
21,0.434356,0.629293,0.763876,0.732366
22,0.421856,0.661617,0.764669,0.725868
23,0.406369,0.769737,0.743102,0.695283
24,0.400555,0.748337,0.752299,0.705557
25,0.389226,1.270222,0.693467,0.647861
26,0.382130,0.779457,0.770536,0.723800
27,0.370099,0.721241,0.751824,0.714055
28,0.359772,0.882428,0.724389,0.677026
29,0.350656,0.626046,0.786870,0.755664
30,0.342769,0.789465,0.756105,0.721520
31,0.334478,0.643051,0.781795,0.751890
32,0.329904,0.855034,0.761338,0.705566
33,0.323377,0.919656,0.739137,0.701004
34,0.311480,0.694312,0.773390,0.741573
35,0.305403,0.746154,0.774183,0.723900
36,0.298774,0.837148,0.769743,0.720523
37,0.293740,0.653649,0.779099,0.745653
38,0.288076,0.943971,0.748335,0.700281
39,0.280566,0.608846,0.798605,0.770878
40,0.281932,0.675634,0.776879,0.747094
41,0.263557,0.703764,0.769426,0.733693
42,0.259758,0.640443,0.791151,0.756348
43,0.257656,0.794980,0.760387,0.724557
44,0.258332,0.714910,0.786394,0.744210
45,0.259015,0.628019,0.798763,0.764925
46,0.254369,1.036611,0.723597,0.679198
47,0.255568,0.881461,0.742150,0.703834
48,0.254179,0.913388,0.734856,0.688247
49,0.255189,0.755971,0.749286,0.714351
50,0.255570,0.663794,0.806216,0.774676
51,0.249957,0.732527,0.775293,0.745144
52,0.249395,0.894658,0.777196,0.737818
53,0.251609,0.701154,0.798922,0.761333
54,0.252818,0.611903,0.795274,0.759077
55,0.248228,0.676348,0.773866,0.734807
56,0.249859,0.762932,0.774976,0.737271
57,0.249764,0.760634,0.790200,0.749602
58,0.250525,0.712312,0.788138,0.757148
59,0.251136,0.681058,0.782905,0.750385
60,0.248488,0.591501,0.814938,0.784665
61,0.246673,0.673221,0.793371,0.763895
62,0.244921,0.860584,0.767364,0.730515
63,0.247403,0.997031,0.764986,0.724540
64,0.245083,0.823873,0.771487,0.735744
65,0.248410,0.812620,0.767682,0.731674
66,0.243177,0.825781,0.756581,0.725936
67,0.244781,0.632752,0.787980,0.757335
68,0.242344,0.652122,0.789090,0.756266
69,0.241704,0.657348,0.790358,0.759131
70,0.241324,0.994359,0.766572,0.729918
1,1.482139,1.389212,0.431652,0.398385
2,1.199556,0.964632,0.621947,0.575191
3,0.999375,0.892654,0.581034,0.502427
4,0.882758,0.944578,0.642721,0.563322
5,0.810454,0.895625,0.679512,0.633061
6,0.754640,0.656571,0.740089,0.691911
7,0.708908,0.729640,0.716778,0.662572
8,0.675296,0.641306,0.744053,0.695410
9,0.642393,0.700218,0.731050,0.687592
10,0.608190,0.680665,0.738662,0.685840
11,0.583252,0.738002,0.757691,0.716408
12,0.557150,0.655559,0.744212,0.693333
13,0.538082,0.644933,0.752141,0.703388
14,0.512609,0.779265,0.739930,0.695320
15,0.496614,0.980876,0.739613,0.694672
16,0.473521,0.643653,0.776245,0.736129
17,0.465021,0.763808,0.737552,0.689235
18,0.448998,0.674478,0.775769,0.736957
19,0.434374,0.710101,0.735173,0.704432
20,0.420327,1.067900,0.750555,0.708407
21,0.402829,0.680051,0.769902,0.732633
22,0.387842,0.759195,0.761338,0.722819
23,0.378020,0.600131,0.775769,0.742914
24,0.372577,0.646148,0.777355,0.737011
25,0.359583,0.627083,0.781637,0.745387
26,0.350451,0.747732,0.758801,0.710132
27,0.337026,0.604998,0.781478,0.749209
28,0.328828,0.591892,0.804472,0.770392
29,0.319927,0.612465,0.795433,0.764143
30,0.311571,0.632862,0.796226,0.761933
31,0.309191,0.657110,0.777355,0.742659
32,0.298402,0.781441,0.754202,0.729471
33,0.288115,0.679569,0.795274,0.757931
34,0.284345,1.114865,0.729464,0.688449
35,0.274596,0.701409,0.775135,0.741802
36,0.271944,0.862556,0.761973,0.719219
37,0.262518,0.977196,0.757691,0.713195
38,0.257268,0.942347,0.738503,0.694534
39,0.255150,0.668749,0.796702,0.767738
40,0.248923,0.574281,0.813194,0.782841
41,0.233937,0.587754,0.812877,0.784257
42,0.230822,0.642620,0.816841,0.786391
43,0.228909,0.951422,0.730257,0.682265
44,0.230454,0.683052,0.787663,0.755021
45,0.230526,0.684397,0.796384,0.762090
46,0.227274,0.705175,0.803203,0.764685
47,0.228122,0.685140,0.792261,0.755707
48,0.227561,0.736940,0.785601,0.750225
49,0.227471,0.838511,0.762290,0.723904
50,0.226477,0.608359,0.798129,0.768409
51,0.224370,0.687455,0.791627,0.760483
52,0.224501,0.833787,0.771012,0.731200
53,0.225022,0.733010,0.799873,0.766712
54,0.225665,0.601837,0.815097,0.786615
55,0.224523,0.733595,0.782271,0.748731
56,0.223064,0.733648,0.798446,0.764078
57,0.225122,0.746017,0.764669,0.724920
58,0.225376,0.665044,0.815731,0.786143
59,0.221732,0.723802,0.806058,0.774341
60,0.222600,0.622814,0.804631,0.774053
61,0.223011,0.590373,0.817000,0.786614
62,0.219756,0.687568,0.784967,0.750372
63,0.221704,0.644212,0.804789,0.770990
64,0.217209,0.608187,0.818268,0.784947
65,0.221309,0.709658,0.798763,0.765946
66,0.218705,0.654411,0.801776,0.770690
67,0.216182,0.696061,0.814621,0.780319
68,0.213544,0.597820,0.806533,0.775793
69,0.220571,0.629638,0.813352,0.781667
70,0.216661,0.651413,0.810815,0.777471
71,0.216866,0.679842,0.779575,0.746235
72,0.213669,0.775239,0.799239,0.763213
73,0.215827,0.811609,0.778941,0.746159
74,0.209825,0.764350,0.795274,0.759565
75,0.214273,0.686282,0.788931,0.757857
76,0.213856,0.745425,0.784650,0.750943
77,0.212019,0.685290,0.792578,0.757930
78,0.212168,0.679939,0.801618,0.768931
79,0.211619,0.684931,0.803203,0.769938
80,0.211701,0.940324,0.751665,0.704323
81,0.209331,0.765414,0.785442,0.753718
